年度,ID,所属
2018,70337541,埼玉医科
2018,70242633,京都
2018,30711684,大阪市立
2018,80381812,名古屋市立
2018,70595397,名古屋市立
2018,50813432,名古屋市立
2018,40264733,名古屋市立
2018,50468253,名古屋市立
2018,50244330,琉球
2018,70309962,琉球
2018,20749626,熊本
2018,60726355,熊本
2018,70735703,熊本
2018,80253722,熊本
2018,50437860,長崎
2018,00325648,佐賀
2018,50647021,佐賀
2018,60202272,愛媛
2018,10214446,徳島
2018,50325255,徳島
2018,70564342,徳島
2018,70209667,山口
2018,10239064,広島
2018,20571798,広島
2018,40191118,広島
2018,60612835,広島
2018,70749936,広島
2018,90457177,広島
2018,30433642,がん研究会
2018,40631015,大阪
2018,80227644,医薬基盤・健康・栄養研究所
2018,20322183,大阪
2018,30263263,大阪
2018,90179151,三重
2018,90273383,三重
2018,90397513,三重
2018,10422495,東京医科歯科
2018,70282754,東京医科歯科
2018,50508075,東京都健康長寿医療センター(東京都健康長寿医療センター研究所)
2018,10776016,北海道
2018,30281091,藤田医科
2018,80511287,藤田医科
2018,10377492,山梨
2018,10450719,北里
2018,30406946,北里
2018,80594209,北里
2018,20453194,和歌山県立医科
2018,30597084,和歌山県立医科
2018,10351355,京都府立医科
2018,60604303,京都府立医科
2018,10719834,京都府立医科
2018,20575154,京都府立医科
2018,90291583,名古屋市立
2018,90766734,名古屋市立
2018,80790831,名古屋市立
2018,00381400,福島県立医科
2018,50346243,神戸
2018,20580286,札幌医科
2018,20404634,札幌医科
2018,60353463,鹿児島
2018,50373139,鹿児島
2018,40423727,鹿児島
2018,40333372,国立病院機構(九州がんセンター臨床研究センター)
2018,40532685,香川
2018,30771232,香川
2018,50771937,香川
2018,00771289,徳島
2018,40624755,徳島
2018,90380097,徳島
2018,20457089,神戸
2018,80546490,神戸
2018,70243219,奈良先端科学技術大学院
2018,80349563,奈良先端科学技術大学院
2018,30588380,大阪
2018,60191558,大阪
2018,90837535,大阪
2018,00706294,名古屋
2018,30456511,岐阜
2018,50334503,信州
2018,10792129,信州
2018,40204490,信州
2018,00432112,富山
2018,30750202,富山
2018,00777435,東京医科歯科
2018,20323694,東京医科歯科
2018,50795028,東京医科歯科
2018,50190864,東京医科歯科
2018,40462220,東京医科歯科
2018,10345291,東京医科歯科
2018,20302698,東京
2018,40179461,東京
2018,40361430,千葉
2018,60638310,千葉
2018,90436139,東北
2018,00361014,弘前
2018,40455746,弘前
2018,60587038,弘前
2018,30322803,北海道
2018,70547174,北海道
2018,50501623,国立長寿医療研究センター
2018,10232745,産業医科
2018,70199412,東京慈恵会医科
2018,70199925,東京慈恵会医科
2018,40220925,東海
2018,30771810,順天堂
2018,30217898,慶應義塾
2018,10383837,慶應義塾
2018,70407089,慶應義塾
2018,30803564,慶應義塾
2018,50424172,東京医科歯科
2018,30207352,大阪樟蔭女子
2018,10242190,東京医科歯科
2018,70174670,東京医科歯科
2018,20418867,名古屋市立
2018,10535818,名古屋市立
2018,10597818,名古屋市立
2018,40336574,横浜市立
2018,70754612,札幌医科
2018,60723343,札幌医科
2018,20438005,札幌医科
2018,70722461,札幌医科
2018,80631142,札幌医科
2018,00572596,札幌医科
2018,10174161,長崎
2018,20380959,長崎
2018,70457571,長崎
2018,40460901,近畿
2018,40432421,大阪府立病院機構大阪母子医療センター(研究所)
2018,50645570,大阪
2018,10508526,三重
2018,20378285,三重
2018,20422826,三重
2018,20727664,三重
2018,40308664,三重
2018,40444442,三重
2018,50362687,三重
2018,50467362,三重
2018,60647121,三重
2018,80763739,三重
2018,20528822,名古屋
2018,50789899,名古屋
2018,80792738,名古屋
2018,10313264,山梨
2018,10397276,福井
2018,10005960,東北
2018,20312639,東北
2018,10251258,国立病院機構(相模原病院臨床研究センター)
2018,70566976,名古屋
2018,80030469,関西福祉科学
2018,00211029,東京医科歯科
2018,80362854,東北
2018,40749553,順天堂
2018,60260890,順天堂
2018,90449059,順天堂
2018,70437466,順天堂
2018,60816578,京都府立医科
2018,60317328,名古屋市立
2018,80345818,名古屋市立
2018,50791141,名古屋市立
2018,00444901,鹿児島
2018,10519094,東北
2018,70444792,九州
2018,90260752,東京医科
2018,00236837,宮崎
2018,20404452,宮崎
2018,60305000,宮崎
2018,80271609,熊本
2018,90211705,熊本
2018,80202357,佐賀
2018,10239189,愛媛
2018,70609825,愛媛
2018,90304740,熊本
2018,00596041,岡山
2018,40437489,神戸
2018,60579324,神戸
2018,90379363,神戸
2018,40467650,神戸
2018,70623982,大阪
2018,20531867,大阪
2018,30467386,滋賀医科
2018,80589606,名古屋
2018,70464104,岐阜
2018,00335118,福井
2018,00773607,新潟
2018,30748348,新潟
2018,70293214,大阪府立
2018,50759173,東京
2018,70383768,慶應義塾
2018,70436468,東京
2018,00769036,群馬
2018,90527722,群馬
2018,00723074,北海道
2018,40303119,千葉県がんセンター(研究所)
2018,80590695,京都薬科
2018,90209916,大阪医科
2018,70340560,大阪医科
2018,70388263,大阪医科
2018,90467291,名古屋
2018,10307952,金沢
2018,70557511,日本医科
2018,00792673,日本
2018,20746763,東京女子医科
2018,40397980,広島
2018,70210028,東京女子医科
2018,50274957,順天堂
2018,50317450,順天堂
2018,70360584,東京農工
2018,90265992,順天堂
2018,60327468,杏林
2018,90237678,埼玉医科
2018,20323991,京都府立医科
2018,60389319,佐賀
2018,50451670,札幌医科
2018,50359949,佐賀
2018,50380770,佐賀
2018,20794308,愛媛
2018,60609931,愛媛
2018,10379399,神戸
2018,30225388,神戸
2018,70467661,神戸
2018,80437483,神戸
2018,20252661,大阪
2018,70778026,大阪
2018,40633144,国立循環器病研究センター
2018,10598494,浜松医科
2018,00422593,新潟
2018,00515728,新潟
2018,40283014,新潟
2018,30089784,日本歯科
2018,50361449,筑波
2018,80173558,筑波
2018,00571811,東北
2018,50400677,筑波
2018,90502906,防衛医科大学校(医学教育部医学科進学課程及び専門課程、動物実験施設、共同利用研究施設、病院並びに防衛
2018,40218863,久留米
2018,30198923,久留米
2018,70330842,久留米
2018,70434826,関西医科
2018,60580446,関西医科
2018,80163541,明治国際医療
2018,90454537,明治国際医療
2018,20769343,明治国際医療
2018,00708943,明治国際医療
2018,00366733,日本医科
2018,00305989,岩手医科
2018,40392344,国立がん研究センター
2018,80347450,京都府立医科
2018,90347451,京都府立医科
2018,10231490,札幌医科
2018,70295343,札幌医科
2018,40437869,長崎
2018,00712085,長崎
2018,00404260,長崎
2018,10772139,長崎
2018,40333520,長崎
2018,70398147,長崎
2018,70712131,長崎
2018,10570773,九州
2018,10596034,九州
2018,00314203,高知
2018,40380323,高知
2018,20509608,岡山
2018,60198405,浜松医科
2018,20507082,金沢
2018,10643330,東北
2018,90816307,東北
2018,10455751,弘前
2018,40450895,国立病院機構大阪医療センター(臨床研究センター)
2018,80529462,久留米
2018,30465570,愛知医科
2018,10532690,東京女子医科
2018,60185692,東京女子医科
2018,60398807,東京女子医科
2018,90318105,東京女子医科
2018,40231146,国立がん研究センター
2018,60405842,岩手医科
2018,20381254,札幌医科
2018,30181530,札幌医科
2018,30343388,札幌医科
2018,30372816,札幌医科
2018,70746867,愛媛
2018,60207256,京都
2018,70362473,滋賀県立総合病院(研究所)
2018,00135154,信州
2018,70625623,筑波
2018,60321999,秋田
2018,10260423,産業技術総合研究所
2018,50376597,東京電機
2018,40554473,防衛大学校(総合教育学群、人文社会科学群、応用科学群、電気情報学群及びシステム工学群)
2018,20805220,東北学院
2018,50399870,北海道
2018,60634144,北海道
2018,90229146,北海道
2018,70264041,福岡
2018,10620867,愛知医科
2018,70440980,愛知医科
2018,70095610,横浜薬科
2018,30184112,日本医科
2018,70508621,日本医科
2018,00318528,日本医科
2018,00384842,横浜市立
2018,20383573,横浜市立
2018,80621375,横浜市立
2018,80383610,横浜市立
2018,60170601,愛媛
2018,30379797,岡山
2018,10624413,岡山
2018,80437467,神戸
2018,00598980,三重
2018,50643805,三重
2018,30402176,岐阜
2018,60444311,岐阜
2018,00444307,岐阜
2018,20222094,早稲田
2018,60308195,湘南工科
2018,60422680,山梨
2018,70746776,山梨
2018,70769281,山梨
2018,30301196,金沢
2018,20723795,東京医科歯科
2018,20375794,千葉
2018,20455992,群馬
2018,90805897,群馬
2018,00396483,東北
2018,80822890,東北
2018,30436000,旭川医科
2018,90531632,防衛医科大学校(医学教育部医学科進学課程及び専門課程、動物実験施設、共同利用研究施設、病院並びに防衛
2018,30399597,藤田医科
2018,60459500,東京医科
2018,20649660,東京医科
2018,20362072,東京医科歯科
2018,80260545,順天堂
2018,10383762,慶應義塾
2018,90644823,横浜市立
2018,50321823,山形
2018,70332921,福島県立医科
2018,50751278,鹿児島
2018,90192492,東京工業
2018,20718316,熊本
2018,30646120,熊本
2018,40336235,熊本
2018,50751335,熊本
2018,60570538,長崎
2018,90346221,長崎
2018,30142144,国立感染症研究所
2018,30263768,山口
2018,40397998,山口
2018,20743561,大阪
2018,40379201,大阪
2018,70301265,大阪
2018,70597830,大阪
2018,40283311,朝日
2018,90444158,新潟
2018,20318158,東京電機
2018,50178323,お茶の水女子
2018,00466707,千葉
2018,90204205,千葉
2018,10173428,旭川医科
2018,40646072,旭川医科
2018,60814217,旭川医科
2018,10262817,防衛医科大学校(医学教育部医学科進学課程及び専門課程、動物実験施設、共同利用研究施設、病院並びに防衛
2018,60192514,東京都健康長寿医療センター(東京都健康長寿医療センター研究所)
2018,00283606,関西医科
2018,30263841,徳島
2018,60161486,徳島
2018,60284296,徳島
2018,80281187,愛知医科
2018,80244581,朝日
2018,30247556,朝日
2018,60814613,聖マリアンナ医科
2018,30196084,日本医科
2018,90276791,東海
2018,60164399,順天堂
2018,80221076,順天堂
2018,30582209,神戸
2018,30821722,順天堂
2018,80822296,順天堂
2018,00287848,星薬科
2018,50234539,国際医療福祉
2018,10280067,大阪府立
2018,40585238,大阪府立
2018,50597888,国立がん研究センター
2018,40277819,国士舘
2018,90570903,帝京短期
2018,40380109,徳島
2018,00737926,東京
2018,20333338,滋賀医科
2018,50624772,信州
2018,60344214,産業技術総合研究所
2018,70452141,信州
2018,00650780,朝日
2018,60739621,群馬
2018,60402369,弘前
2018,00550641,旭川医科
2018,50516820,旭川医科
2018,10455694,北海道
2018,60284197,国立国際医療研究センター
2018,60443503,三重
2018,10399206,産業医科
2018,90449942,産業医科
2018,90735028,福岡
2018,30804611,福岡
2018,70225358,神戸学院
2018,80131522,神戸学院
2018,70212462,名古屋市立
2018,80570192,東京慈恵会医科
2018,60281656,東京都医学総合研究所
2018,80450584,東京都医学総合研究所
2018,10625578,杏林
2018,40210801,杏林
2018,20251548,明海
2018,80451962,明海
2018,30458038,奈良県立医科
2018,30524029,国立循環器病研究センター
2018,90183467,奈良県立医科
2018,90534751,名古屋市立
2018,60336691,名古屋市立
2018,20295611,名古屋市立
2018,70284883,鹿児島
2018,00622606,徳島
2018,50444659,岡山
2018,20774061,新潟
2018,40422365,東京
2018,20238413,弘前
2018,50613478,弘前
2018,80419837,産業医科
2018,80724806,産業医科
2018,10283673,産業医科
2018,70283885,兵庫医科
2018,00324046,金沢医科
2018,90389445,金沢医科
2018,30338941,聖マリアンナ医科
2018,60400686,東京医科
2018,30748885,東京医科
2018,40773388,東京医科
2018,40317847,東京医科
2018,70246205,東京医科
2018,10468639,東京医科
2018,60366143,東京医科
2018,30348982,順天堂
2018,10133183,国際医療福祉
2018,20406060,自治医科
2018,50406055,自治医科
2018,10448847,自治医科
2018,40778990,大阪
2018,00619538,奈良県立医科
2018,40326335,奈良県立医科
2018,40458013,奈良県立医科
2018,50403184,奈良県立医科
2018,90223940,奈良県立医科
2018,30322340,福島県立医科
2018,90433151,福島県立医科
2018,00791477,福島県立医科
2018,90722570,福島県立医科
2018,30404388,大分
2018,70235927,大分
2018,90546558,九州
2018,50806495,九州
2018,70363538,熊本
2018,80312940,熊本
2018,30553276,九州
2018,30624051,九州
2018,70755272,九州
2018,30627261,国立病院機構九州医療センター(臨床研究センター)
2018,70645407,九州
2018,00419508,香川
2018,00748642,愛知医科
2018,10636492,香川
2018,80231728,香川
2018,00596249,徳島
2018,60522266,徳島
2018,90563817,徳島
2018,90420520,山口
2018,30736070,山口
2018,50362778,神戸
2018,80444454,東京医科歯科
2018,90388439,東京医科歯科
2018,90188954,東京
2018,00623109,東京
2018,70598557,東京
2018,00647935,東京
2018,70647073,東京
2018,40281547,千葉
2018,60422226,千葉
2018,00455833,東北
2018,90323104,東北
2018,30191935,旭川医科
2018,80646076,旭川医科
2018,00707234,千葉
2018,20624232,北海道
2018,80224335,北海道
2018,10436454,国立がん研究センター
2018,50507572,北海道
2018,40411350,大阪医科
2018,40183719,大阪医科
2018,50362843,大阪医科
2018,80714112,東京慈恵会医科
2018,10332660,神戸
2018,20456370,神戸
2018,30303150,新潟
2018,70174422,東京慈恵会医科
2018,90262005,国立成育医療研究センター
2018,10151276,東京慈恵会医科
2018,30382881,自治医科
2018,80382927,日本
2018,10298432,京都府立医科
2018,20448723,京都府立医科
2018,50295648,京都府立医科
2018,60295649,京都府立医科
2018,80351500,関西
2018,30438204,京都府立医科
2018,90316745,京都府立医科
2018,00818049,横浜市立
2018,10760316,横浜市立
2018,30644570,横浜市立
2018,30818050,横浜市立
2018,30325865,札幌医科
2018,10648273,熊本
2018,20372782,熊本
2018,30448477,佐賀
2018,50555084,佐賀
2018,60535748,久留米
2018,70243938,佐賀
2018,70766534,佐賀
2018,90594656,佐賀
2018,40412457,福岡工業
2018,50420609,佐賀
2018,60263787,山口
2018,40815669,山口
2018,10570319,山口
2018,30773402,山口
2018,50372579,岡山
2018,80596437,岡山
2018,70532761,岡山
2018,90446047,岡山
2018,80335538,鳥取
2018,80529420,鳥取
2018,20623911,鳥取
2018,10815509,大阪
2018,20291958,浜松医科
2018,40733514,浜松医科
2018,70816131,信州
2018,50250262,大分
2018,70362118,信州
2018,90597668,信州
2018,40273536,福井
2018,80210144,福井
2018,00397283,福井
2018,00401993,福井
2018,70791929,福井
2018,90795634,福井
2018,90828758,福井
2018,20242521,金沢
2018,60171592,金沢
2018,00400333,東北
2018,40420012,東北
2018,20611958,東北
2018,20400418,東北
2018,50372298,東北
2018,60361094,東北
2018,80396564,東北
2018,80596297,旭川医科
2018,50646057,旭川医科
2018,60322244,久留米
2018,30315080,久留米
2018,70197466,久留米
2018,30333123,日本医科
2018,20256978,日本医科
2018,00350116,日本医科
2018,20456255,東京農工
2018,80465327,日本医科
2018,30177703,自治医科
2018,60316099,和歌山県立医科
2018,40433346,和歌山県立医科
2018,60508018,和歌山県立医科
2018,70254539,和歌山県立医科
2018,80405448,和歌山県立医科
2018,20464620,大阪市立
2018,30747978,大阪市立
2018,50467916,九州
